Px1	Py1	Pz1	Px2	Py2	Pz2	Px3	Py3	Pz3	Px4	Py4	Pz4
-1.24185	0.646957	0.456577	1.14988	-0.402356	-0.352707	0.35226	-0.0417203	0.307094	-0.17906	-0.232351	-0.386741
0.251507	0.938757	2.06159	-0.627217	-0.884049	-2.08858	0.0816521	-0.0766445	0.900266	0.238554	-0.0748585	-0.890861
0.821838	-0.525397	1.09798	-0.979033	0.420077	-1.08964	-0.0463544	0.0452797	0.665944	0.180017	0.0506518	-0.671193
0.527274	1.091	0.711676	-0.741312	-1.02633	-0.510946	0.270193	0.393076	0.350316	-0.0583645	-0.53934	-0.599153
-0.0218034	1.1648	1.04047	-0.628977	-1.27582	-0.859298	0.444805	-0.435121	0.517833	0.168079	0.447886	-0.690756
-1.02051	-0.567464	1.08359	0.892172	0.339077	-1.25134	-0.295033	-0.107612	0.771034	0.356232	0.278998	-0.612287
0.134162	0.173368	1.24941	0.0210705	-0.312852	-1.26478	-0.171697	-0.168961	0.621265	0.0234485	0.151069	-0.612287
-0.992462	-0.490977	1.65666	0.65661	0.237597	-1.63914	-0.0933057	0.179011	0.718341	0.386682	0.0668463	-0.729776
-1.05893	-0.0176496	0.889967	1.176	0.183216	-0.8321	-0.012944	0.373991	0.495815	-0.123484	-0.49246	-0.533234
0.431009	-0.169277	1.81068	-0.6538	0.0420754	-1.75202	0.155328	0.0910426	0.831623	0.0850399	-0.0153197	-0.916416
0.537696	-0.444498	1.38703	-0.372117	0.121443	-1.33192	-0.21103	0.202158	0.60642	0.0758933	0.0231108	-0.625405
-0.177587	0.427231	1.16279	0.208799	-0.73162	-1.07613	-0.00652921	0.310867	0.665944	-0.0458271	-0.0647447	-0.781584
0.334159	0.999818	1.17722	-0.644117	-0.610788	-1.17058	0.343765	-0.0567455	0.816438	-0.0512358	-0.352298	-0.845997
0.11257	0.00343186	1.46696	-0.226	0.454005	-1.5259	0.272859	-0.0750355	0.688364	-0.128601	-0.506257	-0.592579
0.843688	0.912538	1.08359	-1.09378	-0.331185	-1.41232	0.411327	0.00733311	0.658483	-0.179422	-0.683191	-0.366605
-1.18667	0.882929	0.75438	1.37321	-0.373342	-1.15036	0.0794023	-0.0304657	0.621265	-0.247921	-0.575382	-0.258538
-0.425738	0.0888918	1.44514	0.47579	0.2001	-1.36544	0.114315	-0.216577	0.786144	-0.130577	-0.145269	-0.884463
0.558324	0.130988	1.27834	-0.518068	-0.253647	-1.25806	-0.0461473	0.126916	0.621265	0.0640217	-0.0932334	-0.658131
-0.45226	-0.319951	1.75926	1.06187	0.644921	-1.7984	-0.521117	-0.14729	0.862068	-0.148286	-0.265535	-0.839573
0.694564	-0.572595	1.39428	-0.598798	0.278713	-1.38554	0.273269	0.108922	0.70334	-0.398552	0.138487	-0.716785
-0.401451	-0.124188	1.28557	-0.16424	0.41472	-1.53257	0.521353	0.309018	0.60642	0.0598164	-0.670433	-0.386741
0.157617	0.131845	1.50335	0.269333	-0.568513	-1.33192	-0.19754	0.245793	0.591597	-0.229957	0.110463	-0.762185
0.739506	-0.0605903	1.40155	-0.705244	-0.234074	-1.23117	-0.0459761	0.402409	0.584195	-0.0229112	-0.108704	-0.762185
-0.423419	-0.889054	1.25664	0.29127	0.953466	-1.18405	0.560866	0.193569	0.488487	-0.374542	-0.356018	-0.586002
-0.378652	-0.357675	1.24219	0.43027	0.997863	-1.69894	-0.0538377	-0.0632131	0.824028	-0.0118863	-0.672697	-0.353158
0.686764	0.699505	1.00457	-0.500255	-0.851278	-1.05586	0.0461909	-0.149519	0.584195	-0.282748	0.236681	-0.520001
0.223924	0.280296	1.33626	-0.434362	-0.174321	-1.3185	0.106229	0.0642022	0.658483	0.116097	-0.137256	-0.677718
0.380895	-0.401754	1.37977	-0.312226	0.836967	-1.08964	0.0784673	-0.683326	0.503149	-0.114708	0.170403	-0.781584
-0.840686	0.593786	0.990224	1.09701	0.0228774	-1.33192	0.0538124	-0.139669	0.778586	-0.302434	-0.552924	-0.453584
0.842459	1.35456	1.03328	-0.683426	-0.944345	-1.28494	0.173986	0.0328786	0.740887	-0.296304	-0.569497	-0.460245
-0.22561	0.132629	1.70792	0.34952	-0.0164273	-1.5859	-0.316834	0.0639155	0.61384	0.208219	-0.230441	-0.710284
0.884387	-0.396667	0.940059	-1.08492	0.460502	-1.03558	0.373767	-0.151543	0.718341	-0.180063	-0.00464783	-0.658131
-0.603751	-0.700011	1.36526	0.289856	0.850329	-1.35203	-0.0198488	-0.100386	0.688364	0.358298	-0.021133	-0.716785
-0.673849	-0.125027	1.51792	0.290816	-0.115428	-1.23789	0.372046	0.125329	0.495815	0.0115814	-0.0374262	-0.775121
0.598819	1.58712	1.04047	-0.773076	-1.01243	-0.981429	0.0731211	-0.036926	0.665944	0.115493	-0.647763	-0.729776
-0.155799	0.0671726	1.26387	-0.309861	0.00316258	-1.35203	0.15175	0.195726	0.599006	0.282752	-0.403025	-0.52662
-0.112263	0.754561	1.59817	0.743225	-1.41233	-1.4257	-0.364504	0.48482	0.473848	-0.226703	0.067372	-0.651594
-0.339464	0.219302	1.79598	0.327212	0.489709	-1.7719	-0.293039	-0.316344	0.70334	0.316413	-0.404579	-0.762185
1.89663	0.00341173	1.26387	-1.42935	-0.036311	-1.28494	-0.167332	-0.0755452	0.755948	-0.321977	-0.0210372	-0.762185
0.224631	-0.57344	1.44514	-1.03547	0.595249	-1.29165	0.542501	0.274931	0.510488	0.21484	-0.297697	-0.671193
-0.176996	-0.25006	1.04765	0.766983	0.516406	-1.28494	-0.41159	0.175319	0.510488	-0.144492	-0.578778	-0.299196
-0.180185	0.992516	1.66398	-0.0201895	-0.837659	-1.61253	-0.17221	0.0515261	0.651028	0.393219	-0.235949	-0.710284
0.355373	1.41967	1.0764	0.0212193	-1.46873	-1.02205	-0.244566	0.379008	0.628697	-0.127425	-0.391185	-0.684239
-0.0658593	1.09688	0.897119	0.232374	-1.02166	-0.668473	-0.507744	-0.0858445	0.473848	0.404781	-0.0486855	-0.710284
0.95651	0.583	0.357887	-0.718263	-0.419616	-0.60007	0.315874	-0.0679338	0.576798	-0.547769	-0.234243	-0.305957
-0.357554	-0.103137	1.35801	0.86037	-0.406543	-1.6923	-0.529705	-0.238743	0.643578	0.0301804	0.660078	-0.312713
-0.702052	0.923479	0.704564	0.58563	-0.892945	-0.981429	-0.354605	-0.274346	0.562022	0.52531	0.150457	-0.278887
-0.197276	-0.854382	0.71879	-0.125794	0.804347	-0.784454	0.20739	0.229324	0.422789	0.155891	-0.370142	-0.353158
-0.354132	1.18542	1.0261	0.460301	-0.913039	-0.974655	-0.234308	-0.132972	0.755948	0.160298	-0.233514	-0.813838
0.112097	1.04659	1.32177	-0.803284	-0.540752	-0.579523	0.643443	-0.455709	0.157314	0.0341805	-0.112794	-0.884463
0.665314	0.320137	1.04047	-1.20848	-0.175515	-1.08289	0.203136	0.425288	0.53254	0.319782	-0.596938	-0.473553
0.730592	0.298523	0.983053	-0.815043	0.142625	-0.974655	0.164326	-0.105381	0.562022	-0.0992211	-0.271829	-0.605722
-0.245808	0.813606	1.37251	0.0418272	-0.826872	-1.24462	0.10615	0.348287	0.651028	0.103215	-0.413928	-0.800948
-0.474086	-0.383981	1.70059	0.349857	0.0814939	-1.55258	0.0729574	0.385883	0.643578	0.0805072	-0.1797	-0.775121
-0.449775	0.0248843	1.56897	-0.102663	0.376031	-1.48585	0.412561	-0.303194	0.688364	0.120949	-0.125223	-0.755711
-0.245963	0.408772	1.39428	0.349722	-0.153496	-1.56591	0.186517	-0.0243518	0.695849	-0.305304	-0.206125	-0.553053
-0.134193	0.793954	1.44514	-0.248836	-0.372687	-1.21098	0.293527	-0.322026	0.488487	0.0752015	-0.0871828	-0.716785
0.815796	0.435047	1.78863	-0.626383	0.00309173	-2.13453	0.332054	-0.0635027	0.869695	-0.511539	-0.35767	-0.539845
-0.510711	-0.970392	1.12677	0.817843	-0.1137	-1.75865	0.000108558	0.317904	0.688364	-0.320582	0.629592	-0.0666212
0.745465	0.326111	1.67862	-0.123263	0.00315034	-1.48585	-0.448816	-0.439086	0.466537	-0.215214	0.128399	-0.645053
-1.1568	-0.251001	1.17722	0.521385	0.162034	-1.08289	0.403488	0.0892106	0.628697	0.235896	-0.0703498	-0.762185
0.561502	0.944309	1.47423	-1.4631	-0.468129	-1.46581	0.636803	0.0635373	0.554643	0.245789	-0.578707	-0.592579
-0.17882	-0.0819289	1.40155	0.519048	-0.787499	-1.23789	-0.102267	0.500811	0.299909	-0.284638	0.43606	-0.453584
-0.748059	0.349176	1.83274	-0.0405031	-0.833322	-1.79177	0.259554	0.0073551	0.688364	0.515633	0.304405	-0.690756
1.16565	0.296612	0.761503	-1.38826	-0.297444	-0.757199	-0.210404	0.145153	0.576798	0.333757	-0.138524	-0.586002
-0.935406	-0.203996	0.407196	1.71915	0.286268	-0.462862	-0.450136	-0.340913	0.495815	-0.338252	0.249733	-0.446919
0.0448038	-0.71636	1.12677	-0.292303	0.939167	-0.981429	0.0528135	-0.206119	0.591597	0.167314	-0.0979997	-0.736266
-0.825589	0.364953	1.28557	0.911669	-0.50987	-1.29837	-0.197981	0.233761	0.61384	0.158459	-0.138799	-0.566245
-0.111204	1.00254	1.27111	-0.0829621	-0.671384	-1.10989	0.0913258	-0.495598	0.481165	0.110732	0.11184	-0.638508
0.415778	0.311334	2.43412	-0.697226	0.237688	-1.62583	0.15645	-0.296946	0.0727434	0.170205	-0.253034	-0.903646
0.788294	-0.997534	0.605152	-0.250743	0.661016	-0.947546	0.0134235	0.077128	0.695849	-0.514525	0.149138	-0.366605
-0.839464	-0.270336	0.940059	0.267668	0.0227361	-1.54591	-0.0932356	-0.138725	0.710837	0.663368	0.369541	-0.108054
-0.358836	0.131762	1.48151	0.35479	0.0627793	-1.06938	-0.527084	-0.584994	0.107893	0.53255	0.384171	-0.480201
0.808231	0.388255	1.46696	-0.289744	-0.431109	-1.28494	-0.310693	0.20261	0.628697	-0.200162	-0.238965	-0.813838
-0.461741	1.24023	0.790008	0.58817	-0.976821	-0.8321	0.431091	0.0134409	0.503149	-0.490617	-0.325782	-0.486845
1.0283	-0.67784	1.32177	-0.939564	-0.474373	-1.00851	0.190267	0.701484	0.206985	-0.270245	0.325637	-0.546451
-0.15593	-0.528372	1.29281	0.643413	-0.332798	-1.24462	-0.311275	0.359444	0.43735	-0.129627	0.410982	-0.513378
0.0893755	-0.611406	1.17722	-0.33022	0.554267	-1.38554	0.277225	-0.357287	0.60642	-0.0772254	0.482561	-0.426898
0.803658	-0.357975	1.27111	-0.644242	0.53803	-1.16384	-0.0331786	-0.316106	0.695849	-0.114118	0.0280753	-0.833145
0.871147	-0.124214	1.29281	-0.517766	-0.0165744	-1.27822	-0.253254	-0.0243884	0.710837	-0.0573816	0.0556352	-0.768655
0.73904	-0.0818772	1.37977	-0.372697	0.0821442	-1.27822	-0.386019	0.131934	0.525183	0.0466788	-0.193272	-0.638508
-0.783572	0.430197	1.40155	0.0419252	-1.06652	-1.16384	0.134273	0.700953	0.285555	0.616361	-0.110933	-0.559651
-0.496889	-0.276477	1.71525	0.764899	-0.252761	-1.37884	-0.423102	0.4414	0.473848	0.200478	0.0608743	-0.807395
0.954652	-0.694321	1.08359	-0.89306	0.616785	-1.19079	0.0472783	-0.28143	0.816438	-0.0921054	0.269884	-0.742751
0.764155	0.431467	1.50335	-1.07627	-0.568845	-1.31179	0.419574	0.0447111	0.539902	-0.138385	0.000882402	-0.729776
-0.679008	0.456529	1.78129	-0.186761	0.438898	-1.17058	0.405178	-0.729313	0.0377187	0.423782	-0.109699	-0.671193
-0.603751	0.62159	1.36526	0.496173	-0.547948	-1.38554	0.013628	0.194207	0.846833	0.119783	-0.248904	-0.852417
1.33443	1.29554	1.14838	-0.515259	-0.409456	-1.44576	-0.164111	-0.430796	0.562022	-0.63681	-0.628965	-0.231343
-0.427087	0.0463071	1.55438	0.45292	-0.0360514	-1.53257	-0.187708	-0.0628786	0.771034	0.155378	0.000879543	-0.762185
-0.0442262	-0.612558	1.24219	-0.207065	0.872572	-1.25134	-0.080202	-0.273144	0.748414	0.390168	-0.102958	-0.788042
0.248418	-0.340282	1.63471	-0.763188	0.278389	-1.4257	0.509077	-0.409295	0.495815	0.0579823	0.425534	-0.697269
0.179968	-0.766537	1.48151	0.580389	0.299209	-1.29165	-0.497706	0.00101508	0.665944	-0.217327	0.349733	-0.813838
1.04648	-0.0390056	1.18443	-1.12754	-0.494272	-1.00851	0.464083	0.492831	0.510488	-0.375442	-0.0706704	-0.716785
-0.268526	0.558463	1.41607	-0.248594	-0.589716	-1.24462	0.305222	0.489586	0.444638	0.221513	-0.526467	-0.631959
-0.242948	0.972722	0.968716	0.374539	-0.590983	-1.17058	-0.44492	-0.129932	0.525183	0.365614	-0.410102	-0.353158
0.757443	-0.420867	1.19886	-0.749818	0.320817	-1.08964	-0.133541	0.236578	0.733365	0.126213	-0.179352	-0.794497
-0.334903	-0.571514	1.32902	0.736434	0.544194	-0.770829	0.477081	0.27002	0.107893	-0.832044	-0.237496	-0.645053
-0.705254	0.415501	1.95804	0.16268	0.563776	-2.00308	0.0800581	-0.703526	0.70334	0.458305	-0.385915	-0.677718
-0.483645	1.23997	0.78288	-0.125794	-1.1384	-0.784454	0.159052	0.392193	0.643578	0.408239	-0.526813	-0.625405
0.287669	-0.733549	0.940059	-0.229549	1.01862	-0.988202	0.154857	-0.191266	0.801279	-0.149246	-0.130452	-0.775121
0.470134	0.109979	1.35801	-0.931161	0.0623277	-1.3185	0.501932	0.258923	0.61384	-0.0697349	-0.481426	-0.645053
-1.07159	0.067243	1.30005	1.40903	-0.450761	-1.29165	-0.395775	0.00100904	0.60642	0.0932014	0.38896	-0.645053
-0.920866	1.05234	1.51064	-0.101602	-0.482442	-1.84472	0.507216	-0.0244068	0.718341	0.464343	-0.58313	-0.420216
-0.718645	-0.617341	1.51064	0.679869	0.630916	-1.49921	-0.245848	-0.233304	0.680885	0.323212	0.0943313	-0.729776
0.839837	-0.501734	0.925739	-1.27751	0.442266	-0.906844	0.146793	-0.100613	0.710837	0.247719	0.0722024	-0.749233
-0.495522	-0.039501	1.62009	0.14395	-0.075046	-1.62583	0.233645	-0.100688	0.718341	0.115343	0.149107	-0.742751
-0.0655062	0.986418	0.711676	0.315748	-0.878203	-0.777642	-0.226075	0.0390438	0.688364	0.005918	-0.282032	-0.638508
-0.305122	-1.30628	0.498961	0.19121	0.811396	-0.483478	-0.150195	0.306059	0.510488	0.270616	0.0569258	-0.539845
-0.534941	1.34211	1.25664	0.352512	-1.31915	-1.29165	0.209476	0.219796	0.839225	-0.0513679	-0.233364	-0.820277
0.199101	0.529318	0.911426	-0.609922	-0.277455	-0.750382	0.374628	0.297301	0.221223	0.0659659	-0.6209	-0.359883
1.09991	-0.604208	0.768627	-1.24715	0.124095	-0.586373	-0.12351	0.248928	0.466537	0.179547	0.160818	-0.697269
0.0220764	0.603456	0.343812	-0.615763	-0.401553	-0.421595	0.220829	-0.0423002	0.444638	0.43546	-0.311583	-0.400144
0.174987	-1.74354	0.513101	0.0422636	1.14145	-0.886475	0.202568	0.142477	0.831623	-0.449531	0.468715	-0.480201
-0.111861	-0.25317	1.47423	0.083057	0.495701	-1.35203	0.133058	-0.3093	0.680885	-0.0342804	-0.0318716	-0.800948
-0.758302	0.0246705	1.27111	0.58152	0.0427233	-1.22444	0.157175	-0.341918	0.525183	0.0760933	0.173546	-0.599153
0.515524	-0.786102	1.40155	-0.789485	0.933851	-1.17732	0.337612	-0.0242065	0.636135	-0.118986	-0.11798	-0.903646
-0.199915	1.14822	1.17722	0.166488	-0.649765	-1.20425	0.114142	-0.248201	0.771034	-0.0286997	-0.289893	-0.749233
-0.336032	0.195719	1.44514	0.393026	-0.21343	-1.37214	-0.217628	-0.112137	0.60642	0.144909	0.0615896	-0.690756
1.35597	0.649082	0.569718	-1.10176	-0.764045	-0.504081	-0.160271	0.0646857	0.733365	-0.0741439	-0.00456707	-0.833145
0.718771	-0.231835	1.48151	-0.63863	0.0620623	-1.46581	-0.132148	-0.093488	0.628697	0.034964	0.250036	-0.658131
-0.398195	-0.608355	1.00457	0.271922	0.719686	-1.00174	-0.228782	-0.379048	0.517833	0.43054	0.135723	-0.513378
0.534102	0.72376	1.15559	-0.166199	-0.849614	-1.12339	-0.346079	-0.233654	0.695849	-0.0806329	0.264566	-0.736266
0.685766	-0.818109	0.954384	-0.94345	1.1621	-0.866094	0.244781	-0.257287	0.628697	0.0116644	-0.136898	-0.703779
0.00036367	0.767738	1.22774	0.250393	-0.969557	-1.08964	-0.494378	0.245976	0.599006	0.287471	-0.0648286	-0.768655
0.137091	0.177152	1.99498	-0.573906	0.569749	-1.63914	0.536757	-0.516496	0.525183	-0.114118	-0.146017	-0.833145
-0.336173	0.2813	1.45968	0.677902	0.00314002	-1.59921	-0.0465984	-0.145186	0.718341	-0.362356	-0.199605	-0.599153
-0.404077	0.345934	1.51064	-0.0411181	-0.312791	-1.2715	0.321262	-0.0239741	0.539902	0.137767	-0.130283	-0.788042
-1.13597	0.215677	1.22052	1.27144	-0.0960728	-1.08964	0.197169	-0.0115114	0.562022	-0.271094	-0.186015	-0.729776
1.0348	1.32435	0.797138	-0.971311	-1.36518	-0.620605	-0.23031	-0.412939	0.584195	0.149336	0.318053	-0.781584
-0.133574	0.535089	1.28557	-0.165745	-0.412171	-1.21771	0.324377	0.0073167	0.636135	-0.0692354	-0.169745	-0.716785
0.135898	0.24017	1.69326	0.165263	-0.350376	-1.45913	-0.224895	0.0766678	0.636135	-0.0566477	-0.0477826	-0.897255
0.649913	-0.35933	1.40155	-0.270339	0.697458	-1.11664	-0.475765	-0.305339	0.350316	0.110877	-0.0435466	-0.625405
0.561265	0.666042	1.45968	-1.03607	-0.214053	-1.2715	0.389972	-0.137485	0.621265	0.0798866	-0.352072	-0.852417
-0.29204	1.05345	1.54708	0.351281	-0.822864	-1.41232	0.449109	-0.307228	0.61384	-0.482699	-0.0100723	-0.768655
-0.969252	0.801146	0.839951	0.398205	-0.834677	-0.920416	0.239418	0.102344	0.680885	0.362308	-0.171645	-0.605722
-0.601224	-0.527266	1.22052	0.622669	0.497246	-1.24462	0.212033	0.474214	0.643578	-0.20912	-0.519551	-0.658131
0.491884	-0.762837	1.31453	-0.248014	0.00316504	-1.32521	-0.0721489	0.113648	0.562022	-0.152503	0.498544	-0.559651
0.000361853	1.69341	1.05483	-0.187273	-1.38699	-1.07613	-0.248218	0.0881594	0.510488	0.367143	-0.343136	-0.473553
-0.0435335	1.36235	0.697454	0.126455	-1.25832	-0.791265	-0.099084	0.240409	0.628697	0.0354281	-0.543278	-0.52662
-0.133211	-0.187478	1.19164	0.545322	1.06157	-0.886475	-0.242678	-0.370314	0.285555	-0.186853	-0.500025	-0.605722
0.992879	-1.0245	0.1124	-1.28152	1.18379	-0.228365	0.208051	0.00102582	0.771034	0.127614	-0.126123	-0.684239
0.331939	1.30907	0.947221	-0.16774	-1.17776	-0.804882	-0.379755	-0.154986	0.53254	0.2437	-0.131731	-0.677718
-0.332946	-1.09741	1.12677	-0.208404	0.858331	-1.02881	0.31914	-0.371177	0.473848	0.223421	0.504803	-0.546451
-0.0220652	0.665901	1.45241	-0.5943	-0.680575	-1.64579	0.199682	0.00101736	0.688364	0.400526	-0.0215398	-0.52662
-0.903516	0.0873826	0.854234	0.842089	-0.558128	-0.750382	-0.167945	0.253454	0.40099	0.211807	0.152171	-0.539845
0.360405	-0.811194	1.56167	0.492257	1.07712	-1.65908	-0.320411	-0.361589	0.72585	-0.569063	0.0617509	-0.664664
-1.86339	-0.103529	1.48879	1.81287	-0.274686	-1.09639	0.104357	0.106523	0.481165	-0.051039	0.157832	-0.884463
0.716054	0.621329	1.35076	-0.308602	-0.271551	-1.49253	-0.0736204	-0.113916	0.763488	-0.285981	-0.37733	-0.612287
-0.358081	0.537003	1.40881	0.453533	-0.565984	-1.48585	-0.107215	0.173568	0.771034	9.40963e-005	-0.180401	-0.736266
0.0682637	-1.0099	1.75926	-0.204633	1.07712	-1.65908	0.394081	-0.240719	0.72585	-0.272959	0.000869957	-0.871656
0.112736	-0.874399	1.51792	-0.102445	1.04108	-1.55924	-0.2283	0.00102738	0.786144	0.264652	-0.245683	-0.762185
0.110887	-0.670523	0.947221	-0.0414002	0.5798	-1.03558	0.314899	-0.235065	0.755948	-0.377655	0.166987	-0.658131
-0.29167	-0.21058	1.50335	0.230186	-0.295401	-0.994974	0.432528	0.474439	0.386484	-0.363045	-0.0748106	-0.897255
0.766407	0.566343	0.605152	-0.335956	-0.897881	-0.791265	-0.032907	0.170855	0.61384	-0.380823	0.0689537	-0.420216
-0.547793	-0.192344	2.07641	0.569529	0.351711	-1.94378	-0.074068	-0.00539316	0.824028	0.0847155	-0.187251	-0.954636
-0.0665491	0.343398	1.25664	-0.228875	-0.453407	-1.08964	0.179188	0.133709	0.658483	0.125806	-0.135223	-0.826713
0.51455	-0.103072	1.33626	-0.187199	0.479633	-1.08964	0.0391716	-0.532451	0.473848	-0.3938	0.111256	-0.690756
-0.909163	0.447208	1.06921	1.24364	-0.739584	-0.702625	-0.287852	0.462383	0.525183	-0.0340824	-0.297582	-0.858834
-0.82507	0.322216	1.26387	1.2276	0.439155	-1.15036	-0.411287	-0.434481	0.503149	9.521e-005	-0.449341	-0.618848
-0.449965	0.132152	1.58357	0.205777	-0.212153	-1.57923	-0.15979	0.273951	0.70334	0.415802	-0.307149	-0.723283
-0.228913	-0.0183375	2.21009	0.12242	0.119423	-1.91079	0.337864	-0.0999369	0.643578	-0.163513	-0.138879	-0.954636
-0.42413	1.30179	1.31453	0.000333899	-0.562177	-1.71885	-0.0404122	-0.166257	0.839225	0.433421	-0.734258	-0.446919
-0.380885	0.644396	1.44514	0.747135	-0.74782	-1.24462	-0.526171	0.15142	0.576798	0.143969	-0.0923263	-0.755711
0.469346	0.365106	1.30005	-0.331506	0.00317182	-1.25134	-0.0397169	-0.0685436	0.665944	-0.0172045	-0.361684	-0.736266
0.884501	0.67299	1.81803	-1.3873	-0.560668	-1.81164	0.0869818	-0.209068	0.733365	0.357832	0.0613493	-0.729776
-0.422534	0.766775	1.18443	0.166293	-0.925686	-1.24462	0.0329997	0.53999	0.576798	0.253646	-0.538382	-0.513378
1.08127	-0.479991	0.875669	-0.921932	0.861879	-0.886475	0.307042	-0.19604	0.718341	-0.457518	-0.170188	-0.690756
-0.758461	0.449926	1.27834	0.267513	-0.153496	-1.56591	-0.148472	-0.0440067	0.839225	0.588963	-0.363755	-0.52662
-0.695149	0.302675	1.45968	0.954764	0.0822403	-1.23789	-0.283819	-0.382715	0.61384	0.0172248	-0.107934	-0.833145
0.11389	0.349548	1.86954	-0.223794	-0.229819	-1.86455	0.231039	0.277588	0.60642	-0.122268	-0.404342	-0.631959
0.000368217	0.411891	1.65666	-0.517867	-0.273296	-1.2715	0.599193	0.0260944	0.584195	-0.157471	-0.117082	-0.980044
0.134275	-0.464363	1.27834	0.771487	1.03569	-1.08289	-0.487919	-0.329367	0.335887	-0.488988	-0.268562	-0.520001
-0.688619	-0.229513	1.13397	0.731952	0.202339	-0.981429	-0.250991	-0.200438	0.621265	0.24149	0.121343	-0.768655
-0.155571	0.0882967	1.2133	0.29184	-0.175343	-1.11664	-0.391409	0.0196476	0.495815	0.292395	-0.0659391	-0.599153
0.493957	0.75154	1.45968	-0.682364	-1.25822	-1.33862	0.356933	0.152097	0.621265	-0.155796	0.325417	-0.723283
0.448896	0.217085	1.44514	-0.6203	-0.134801	-1.33862	0.363812	-0.0430884	0.628697	-0.132788	-0.147728	-0.716785
0.089469	1.10698	1.2133	0.521079	-0.949333	-1.10314	-0.306825	-0.329533	0.718341	-0.23975	0.104241	-0.833145
-0.432201	0.675868	1.96542	-0.550324	0.139128	-1.83149	0.68925	-0.420183	0.459232	0.350855	-0.416813	-0.599153
0.110726	0.970706	0.897119	-0.0203424	-0.765197	-1.35203	-0.151873	0.460564	0.621265	0.0975519	-0.834647	-0.190413
1.35337	-0.232866	1.63471	-1.43942	0.659941	-2.02941	-0.462378	0.084038	0.763488	0.54354	-0.613539	-0.386741
0.485769	0.655	0.882818	-0.888052	-1.18571	-0.572671	0.32234	0.258857	0.372001	0.156596	0.111329	-0.684239
-0.330669	-1.23707	0.889967	0.23014	0.978419	-1.00174	0.0329753	-0.449903	0.569407	0.0770579	0.672069	-0.473553
0.270796	-0.254188	1.61278	-0.390306	0.140256	-1.55258	0.310909	-0.244687	0.628697	-0.15012	0.22105	-0.716785
-0.0655603	1.23843	0.74014	-0.105124	-1.303	-0.668473	0.0976264	0.465528	0.459232	0.094503	-0.594953	-0.506751
-0.585684	-1.02731	1.62009	0.146405	0.857994	-1.04234	0.0249944	-0.147268	0.0237434	0.477266	0.261451	-0.645053
0.0445897	0.74077	0.961549	0.558694	-0.312062	-1.35203	-0.290422	-0.0430242	0.61384	-0.382308	-0.484826	-0.224532
-0.420425	0.383167	1.01175	0.771034	0.419912	-1.10314	-0.369937	-0.364331	0.801279	0.11587	-0.473398	-0.697269
-0.929217	0.150985	0.990224	0.665974	0.240985	-1.15036	0.369873	0.0450438	0.61384	-0.153621	-0.517287	-0.486845
1.05834	-0.0596246	0.847091	-0.940117	0.0231065	-0.988202	0.36687	0.281779	0.53254	-0.517716	-0.254253	-0.420216
-0.089756	-0.404389	1.60548	0.225886	0.374293	-1.64579	-0.371038	0.171493	0.651028	0.227639	-0.154744	-0.618848
0.510584	-0.757434	1.06921	-0.416333	0.678019	-1.09639	0.166921	0.102729	0.718341	-0.267061	-0.170634	-0.664664
-0.134137	0.85769	1.4306	0.0414957	-0.937957	-1.51923	-0.100053	-0.40612	0.72585	0.209447	0.394245	-0.651594
-0.563024	0.218142	1.61278	0.802024	-0.23186	-1.55924	-0.0196718	-0.0115542	0.599006	-0.168771	-0.0434895	-0.638508
-0.109393	1.50901	0.704564	0.441126	-1.29658	-0.838902	0.0666831	-0.392216	0.695849	-0.440969	0.0961444	-0.539845
0.398752	1.12093	0.990224	-0.732276	-1.11353	-0.933984	0.271232	-0.0430884	0.628697	0.0464654	-0.1206	-0.684239
-0.0673248	0.325903	1.65666	-0.20483	-0.368234	-1.62583	0.0334964	-0.208911	0.72585	0.183896	0.263538	-0.775121
-0.178595	-0.231007	1.35801	0.517134	-0.0953081	-1.36544	-0.297468	-0.106088	0.628697	-0.00573548	0.289741	-0.625405
-0.873716	-0.0819806	1.42333	0.471397	0.783614	-1.68566	-0.0938704	-0.337923	0.778586	0.488208	-0.458518	-0.539845
